"286","Echo Fox","NA"
"287","Cloud9","NA"
"288","Immortals","NA"
"289","Counter Logic Gaming","NA"
"290","Phoenix1","NA"
"291","Apex Gaming","NA"
"292","Team SoloMid","NA"
"293","Counter Logic Gaming","NA"
"294","Team Liquid","NA"
"295","Team EnVyUs","NA"
"296","Apex Gaming","NA"
"297","Team Liquid","NA"
"298","NRG Esports","NA"
"299","Immortals","NA"
"300","Echo Fox","NA"
"301","Cloud9","NA"
"302","Phoenix1","NA"
"303","Immortals","NA"
"304","NRG Esports","NA"
"305","Team EnVyUs","NA"
"306","NRG Esports","NA"
"307","Team SoloMid","NA"
"308","Counter Logic Gaming","NA"
"309","Unicorns Of Love","EU"
"310","Team ROCCAT","EU"
"311","Fnatic","EU"
"312","Splyce","EU"
"313","Elements","EU"
"314","G2 Esports","EU"
"315","Team Vitality","EU"
"316","Unicorns Of Love","EU"
"317","Fnatic","EU"
"318","Origen","EU"
"319","Origen","EU"
"320","H2k-Gaming","EU"
"321","Team Vitality","EU"
"322","Unicorns Of Love","EU"
"323","Giants Gaming","EU"
"324","Splyce","EU"
"325","G2 Esports","EU"
"326","Origen","EU"
"327","Team ROCCAT","EU"
"328","Giants Gaming","EU"
"329","Elements","EU"
"330","Team ROCCAT","EU"
"331","Splyce","EU"
"332","H2k-Gaming","EU"
"333","G2 Esports","EU"
"334","Team ROCCAT","EU"
"335","Origen","EU"
"336","Fnatic","EU"
"337","Team Vitality","EU"
"338","Elements","EU"
"339","G2 Esports","EU"
"340","Fnatic","EU"
"341","H2k-Gaming","EU"
"342","Unicorns Of Love","EU"
"343","Elements","EU"
"344","H2k-Gaming","EU"
"345","G2 Esports","EU"
"346","Giants Gaming","EU"
"347","Splyce","EU"
"348","Origen","EU"
"349","Giants Gaming","EU"
"350","Team ROCCAT","EU"
"351","G2 Esports","EU"
"352","Fnatic","EU"
"353","Team Vitality","EU"
"354","Giants Gaming","EU"
"355","Team Vitality","EU"
"356","Splyce","EU"
"357","Elements","EU"
"358","H2k-Gaming","EU"
"359","Fnatic","EU"
"360","Giants Gaming","EU"
"361","Team Vitality","EU"
"362","H2k-Gaming","EU"
"363","Splyce","EU"
"364","Splyce","EU"
"365","Unicorns Of Love","EU"
"366","Origen","EU"
"367","Fnatic","EU"
"368","Team Vitality","EU"
"369","H2k-Gaming","EU"
"370","Splyce","EU"
"371","G2 Esports","EU"
"372","Giants Gaming","EU"
"373","Elements","EU"
"374","Team Vitality","EU"
"375","Elements","EU"
"376","Fnatic","EU"
"377","Team ROCCAT","EU"
"378","Splyce","EU"
"379","H2k-Gaming","EU"
"380","Team ROCCAT","EU"
"381","Unicorns Of Love","EU"
"382","Giants Gaming","EU"
"383","Origen","EU"
"384","H2k-Gaming","EU"
"385","Team Vitality","EU"
"386","Unicorns Of Love","EU"
"387","Elements","EU"
"388","G2 Esports","EU"
"389","Team ROCCAT","EU"
"390","Origen","EU"
"391","Fnatic","EU"
"392","Elements","EU"
"393","Unicorns Of Love","EU"
"394","Team ROCCAT","EU"
"395","Unicorns Of Love","EU"
"396","Giants Gaming","EU"
"397","G2 Esports","EU"
"398","Origen","EU"
"399","Fnatic","EU"
"400","G2 Esports","EU"
"401","FC Schalke 04","EU"
"402","Fnatic","EU"
"403","Origen","EU"
"404","Unicorns Of Love","EU"
"405","Splyce","EU"
"406","H2k-Gaming","EU"
"407","Giants Gaming","EU"
"408","FC Schalke 04","EU"
"409","Team Vitality","EU"
"410","Team ROCCAT","EU"
"411","Unicorns Of Love","EU"
"412","H2k-Gaming","EU"
"413","FC Schalke 04","EU"
"414","Origen","EU"
"415","Giants Gaming","EU"
"416","Splyce","EU"
"417","Fnatic","EU"
"418","G2 Esports","EU"
"419","Team ROCCAT","EU"
"420","Team Vitality","EU"
"421","Origen","EU"
"422","Fnatic","EU"
"423","Unicorns Of Love","EU"
"424","G2 Esports","EU"
"425","Team ROCCAT","EU"
"426","FC Schalke 04","EU"
"427","Giants Gaming","EU"
"428","H2k-Gaming","EU"
"429","Team Vitality","EU"
"430","Splyce","EU"
"431","FC Schalke 04","EU"
"432","Team ROCCAT","EU"
"433","Origen","EU"
"434","G2 Esports","EU"
"435","Giants Gaming","EU"
"436","Unicorns Of Love","EU"
"437","Fnatic","EU"
"438","H2k-Gaming","EU"
"439","Team Vitality","EU"
"440","Splyce","EU"
"441","Origen","EU"
"442","Team ROCCAT","EU"
"443","G2 Esports","EU"
"444","FC Schalke 04","EU"
"445","H2k-Gaming","EU"
"446","Fnatic","EU"
"447","Giants Gaming","EU"
"448","Unicorns Of Love","EU"
"449","Team Vitality","EU"
"450","Splyce","EU"
"451","Fnatic","EU"
"452","H2k-Gaming","EU"
"453","Origen","EU"
"454","Team ROCCAT","EU"
"455","FC Schalke 04","EU"
"456","Team Vitality","EU"
"457","G2 Esports","EU"
"458","Unicorns Of Love","EU"
"459","Giants Gaming","EU"
"460","Splyce","EU"
"461","FC Schalke 04","EU"
"462","Splyce","EU"
"463","Giants Gaming","EU"
"464","G2 Esports","EU"
"465","H2k-Gaming","EU"
"466","Team ROCCAT","EU"
"467","Unicorns Of Love","EU"
"468","Origen","EU"
"469","Team Vitality","EU"
"470","Fnatic","EU"
"471","FC Schalke 04","EU"
"472","H2k-Gaming","EU"
"473","G2 Esports","EU"
"474","Team ROCCAT","EU"
"475","Giants Gaming","EU"
"476","Splyce","EU"
"477","Fnatic","EU"
"478","Origen","EU"
"479","Team Vitality","EU"
"480","Unicorns Of Love","EU"
"481","Giants Gaming","EU"
"482","Fnatic","EU"
"483","G2 Esports","EU"
"484","Team Vitality","EU"
"485","Splyce","EU"
"486","Origen","EU"
"487","Team ROCCAT","EU"
"488","Unicorns Of Love","EU"
"489","FC Schalke 04","EU"
"490","H2k-Gaming","EU"
"491","Fnatic","EU"
"492","G2 Esports","EU"
"493","H2k-Gaming","EU"
"494","Team Vitality","EU"
"495","Origen","EU"
"496","FC Schalke 04","EU"
"497","Team ROCCAT","EU"
"498","Splyce","EU"
"499","Giants Gaming","EU"
"500","Unicorns Of Love","EU"
"501","Splyce","EU"
"502","Origen","EU"
"503","H2k-Gaming","EU"
"504","Team Vitality","EU"
"505","Unicorns Of Love","EU"
"506","G2 Esports","EU"
"507","Team ROCCAT","EU"
"508","Giants Gaming","EU"
"509","FC Schalke 04","EU"
"510","Fnatic","EU"
"511","Splyce","EU"
"512","H2k-Gaming","EU"
"513","Fnatic","EU"
"514","Team ROCCAT","EU"
"515","Origen","EU"
"516","Unicorns Of Love","EU"
"517","FC Schalke 04","EU"
"518","Team Vitality","EU"
"519","Giants Gaming","EU"
"520","G2 Esports","EU"
"521","Giants Gaming","EU"
"522","Origen","EU"
"523","Team Vitality","EU"
"524","Splyce","EU"
"525","H2k-Gaming","EU"
"526","Fnatic","EU"
"527","Team ROCCAT","EU"
"528","Unicorns Of Love","EU"
"529","G2 Esports","EU"
"530","FC Schalke 04","EU"
"531","Splyce","EU"
"532","Giants Gaming","EU"
"533","H2k-Gaming","EU"
"534","Team Vitality","EU"
"535","G2 Esports","EU"
"536","Unicorns Of Love","EU"
"537","Fnatic","EU"
"538","Team ROCCAT","EU"
"539","FC Schalke 04","EU"
"540","Origen","EU"
"541","FC Schalke 04","EU"
"542","Origen","EU"
"543","Giants Gaming","EU"
"544","H2k-Gaming","EU"
"545","Unicorns Of Love","EU"
"546","Fnatic","EU"
